timestamp,elapsed_s,sent_bytes,sent_pkts,dropped,overlimits,backlog_bytes,backlog_pkts
3786.800,22.530,24976978,16505,289,43701,,
3786.900,22.631,25102640,16588,289,43925,1411048,932
3787.000,22.731,25228302,16671,289,44148,1435272,948
3787.100,22.831,25352450,16753,289,44370,1454954,961
3787.200,22.931,25478112,16836,289,44596,1471608,972
3787.300,23.031,25602260,16918,289,44823,1488262,983
3787.400,23.131,25726408,17000,299,45063,1506430,995
3787.500,23.231,25850556,17082,299,45294,1503402,993
3787.601,23.331,25976218,17165,307,45550,,
3787.701,23.431,26103394,17249,308,45784,1512486,999
3787.801,23.532,26227542,17331,311,45992,,
3787.901,23.632,26353204,17414,312,46187,1473122,973
3788.001,23.732,26480380,17498,314,46411,1512486,999
3788.101,23.832,26604528,17580,334,46626,1510972,998
3788.201,23.932,26728676,17662,350,46833,1492804,986
3788.302,24.032,26854338,17745,375,47057,1504916,994
3788.402,24.132,26981514,17829,388,47276,1512486,999
3788.502,24.233,27105662,17911,401,47477,1479178,977
3788.602,24.333,27228296,17992,412,47692,1498860,990
3788.702,24.433,27352444,18074,423,47921,1498860,990
3788.802,24.533,27478106,18157,423,48147,1491290,985
3788.902,24.633,27603768,18240,423,48374,1462524,966
3789.002,24.733,27729430,18323,423,48598,1424674,941
3789.103,24.833,27855092,18406,423,48822,1386824,916
3789.203,24.933,27980754,18489,423,49025,1344432,888
3789.303,25.033,28107930,18573,423,49249,1379254,911
3789.403,25.134,28232078,18655,423,49483,1461010,965
3789.503,25.234,28356226,18737,435,49717,,
3789.603,25.334,28481888,18820,470,49943,1492804,986
3789.703,25.434,28618148,18910,491,50193,1507944,996
3789.803,25.534,28731698,18985,501,50398,1512486,999
3789.903,25.634,28855846,19067,529,50632,1507944,996
3790.004,25.734,28981508,19150,553,50871,1507944,996
3790.104,25.834,29105656,19232,569,51120,,
3790.204,25.934,29229804,19314,570,51367,,
3790.304,26.035,29356980,19398,570,51604,1494318,987
3790.404,26.135,29482642,19481,570,51807,1477664,976
3790.504,26.235,29606790,19563,593,52026,,
3790.604,26.335,29732452,19646,615,52247,1483720,980
3790.704,26.435,29858114,19729,637,52472,1491290,985
3790.804,26.535,29982262,19811,657,52693,1489776,984
3790.905,26.635,30107924,19894,731,52947,1494318,987
3791.005,26.735,30232072,19976,779,53185,1489776,984
3791.105,26.836,30359248,20060,803,53419,1492804,986
3791.205,26.936,30484910,20143,832,53653,1486748,982
3791.305,27.036,30609058,20225,855,53889,1503402,993
3791.405,27.136,30731692,20306,868,54125,1509458,997
3791.505,27.236,30861896,20392,868,54357,1470094,971
3791.605,27.336,30986044,20474,868,54563,1436786,949
3791.706,27.436,31110192,20556,868,54765,1424674,941
3791.806,27.536,31234340,20638,883,54997,1483720,980
3791.906,27.637,31360002,20721,929,55232,1492804,986
3792.006,27.737,31485664,20804,977,55468,1497346,989
3792.106,27.837,31608298,20885,1014,55693,1494318,987
3792.206,27.937,31735474,20969,1113,55962,1506430,995
3792.306,28.037,31859622,21051,1186,56210,1498860,990
3792.406,28.137,31985284,21134,1234,56457,1501888,992
3792.507,28.237,32109432,21216,1284,56700,1501888,992
3792.607,28.337,32233580,21298,1322,56946,1512486,999
3792.707,28.438,32359242,21381,1353,57202,,
3792.807,28.538,32487932,21466,1353,57422,1464038,967
3792.907,28.638,32613594,21549,1362,57646,1497346,989
3793.007,28.738,32736228,21630,1382,57858,1495832,988
3793.107,28.838,32861890,21713,1423,58088,1498860,990
3793.207,28.938,32986038,21795,1493,58336,,
3793.308,29.038,33110186,21877,1555,58567,1483720,980
3793.408,29.138,33237362,21961,1639,58824,1491290,985
3793.508,29.239,33363024,22044,1769,59105,1497346,989
3793.608,29.339,33487172,22126,1882,59383,1510972,998
3793.708,29.439,33612834,22209,1949,59637,1512486,999
3793.808,29.539,33738496,22292,2010,59878,1498860,990
3793.908,29.639,33861130,22373,2046,60116,1510972,998
3794.008,29.739,33988306,22457,2082,60365,1497346,989
3794.108,29.839,34112454,22539,2082,60575,1495832,988
3794.209,29.939,34239630,22623,2095,60794,1501888,992
3794.309,30.039,34363778,22705,2128,61007,1473122,973
3794.409,30.139,34489440,22788,2212,61264,1492804,986
3794.509,30.240,34616616,22872,2323,61539,1512486,999
3794.609,30.340,34739250,22953,2412,61782,1497346,989
3794.709,30.440,34864912,23036,2534,62056,1501888,992
3794.809,30.540,34990574,23119,2704,62357,1506430,995
3794.909,30.640,35116236,23202,2843,62648,1509458,997
3795.009,30.740,35240384,23284,2931,62903,1506430,995
3795.110,30.840,35364532,23366,3019,63155,1498860,990
3795.210,30.940,35487166,23447,3070,63402,1504916,994
3795.310,31.041,35614342,23531,3129,63651,1470094,971
