timestamp,elapsed_s,sent_bytes,sent_pkts,dropped,overlimits,backlog_bytes,backlog_pkts
53529.932,30.442,34875352,23040,22,58656,109008,72
53530.032,30.542,35001014,23123,22,58865,109008,72
53530.132,30.642,35126676,23206,22,59074,109008,72
53530.232,30.742,35250824,23288,22,59280,107494,71
53530.332,30.843,35374972,23370,22,59487,109008,72
53530.433,30.943,35502148,23454,22,59699,109008,72
53530.533,31.043,35626296,23536,22,59905,109008,72
53530.633,31.143,35751958,23619,22,60114,109008,72
53530.733,31.243,35876106,23701,22,60321,109008,72
53530.833,31.343,36001768,23784,22,60530,110522,73
53530.933,31.443,36127430,23867,22,60738,105980,70
53531.033,31.544,36251578,23949,22,60945,109008,72
53531.133,31.644,36377240,24032,22,61154,109008,72
53531.233,31.744,36502902,24115,22,61363,107494,71
53531.334,31.844,36627050,24197,22,61570,110522,73
53531.434,31.944,36752712,24280,22,61778,105980,70
53531.534,32.044,36876860,24362,22,61986,110522,73
53531.634,32.144,37002522,24445,22,62194,107494,71
53531.734,32.244,37128184,24528,22,62404,110522,73
53531.834,32.344,37252332,24610,22,62610,109008,72
53531.934,32.445,37377994,24693,22,62819,109008,72
53532.034,32.545,37503656,24776,22,63028,109008,72
53532.135,32.645,37629318,24859,22,63237,109008,72
53532.235,32.745,37753466,24941,22,63444,109008,72
53532.335,32.845,37879128,25024,22,63654,110522,73
53532.435,32.945,38004790,25107,22,63862,109008,72
53532.535,33.045,38128938,25189,22,64070,112036,74
53532.635,33.146,38253086,25271,22,64277,113550,75
53532.735,33.246,38380262,25355,22,64488,110522,73
53532.835,33.346,38504410,25437,22,64695,112036,74
53532.936,33.446,38630072,25520,22,64904,115064,76
53533.036,33.546,38755734,25603,22,65113,115064,76
53533.136,33.646,38879882,25685,22,65320,115064,76
53533.236,33.746,39005544,25768,22,65529,116578,77
53533.336,33.846,39129692,25850,22,65736,116578,77
53533.436,33.947,39255354,25933,22,65946,119606,79
53533.536,34.047,39381016,26016,22,66155,119606,79
53533.637,34.147,39506678,26099,22,66365,121120,80
53533.737,34.247,39630826,26181,22,66571,119606,79
53533.837,34.347,39756488,26264,22,66781,122634,81
53533.937,34.447,39882150,26347,22,66990,122634,81
53534.037,34.547,40007812,26430,22,67200,124148,82
53534.137,34.648,40131960,26512,22,67407,127176,84
53534.237,34.748,40256108,26594,22,67615,130204,86
53534.337,34.848,40381770,26677,22,67824,131718,87
53534.438,34.948,40507432,26760,22,68032,131718,87
53534.538,35.048,40633094,26843,22,68242,134746,89
53534.638,35.148,40757242,26925,22,68449,139288,92
53534.738,35.248,40882904,27008,22,68657,137774,91
53534.838,35.348,41008566,27091,25,68868,137774,91
53534.938,35.448,41132714,27173,27,69078,134746,89
53535.038,35.548,41258376,27256,27,69302,96896,64
53535.138,35.649,41384038,27339,27,69539,80242,53
53535.238,35.749,41508186,27421,27,69771,81756,54
53535.339,35.849,41633848,27504,27,69981,86298,57
53535.439,35.949,41759510,27587,27,70191,89326,59
53535.539,36.049,41883658,27669,27,70398,93868,62
53535.639,36.149,42009320,27752,27,70608,98410,65
53535.739,36.249,42133468,27834,27,70816,102952,68
53535.839,36.349,42259130,27917,27,71025,105980,70
53535.939,36.450,42384792,28000,27,71235,107494,71
53536.039,36.550,42510454,28083,27,71444,107494,71
53536.140,36.650,42634602,28165,27,71651,110522,73
